"Jobs","Unemp","IncDiff","OldAge","House","Health","Scale","Stock","Flow","ChangeFlow","main_IV_as_control","mlm_any","hybrid_mlm","level_cyear","level_country","level_year","country_dummies_only","year_dummies_only","year_as_count","ologit","lpm","listwise","multimpute","ols","mlogit","ml_glm","bayes","L2boots","weights","pseudo_pnl","stata","r","mplus","spss","mlwin","categorical","mmodel","unbalpanel","w1985","w1990","w1996","w2006","w2016","AU","AT","BE","BG","CA","CL","HR","CY","CZ","DK","FI","FR","DE","HU","IS","IN","IE","IL","IT","JP","KR","LV","LT","NT","NZ","NO","PH","PL","PT","RU","SK","SI","ES","SE","CH","UK","US","ZA","TW","TR","UY","VE","orig13","orig17","eeurope","allavailable","emigration_ivC","emplrate_ivC","socx_ivC","unemprate_ivC","gdp_ivC","unchange_ivC","poverty_ivC","fbunemprate_ivC","fbunempchange_ivC","fbeducrate_ivC","fbeducratechange_ivC","socxchg_ivC","gdpchange_ivC","ginin_ivC","mcp_ivC","regime_ivC","socialistdummy_ivC","targeting_ivC","socx_programspecific_ivC","conservatism_ivC","decomm_ivC","tradeunion10_ivC","subFB_ivC","socult_ivC","fract_ivC","antiimm_ivC","pop_ivC","age_iv","age2_iv","sex_iv","employed_iv","income_iv","occclass_iv","occstatus_iv","education_iv","married_iv","household_iv","reldenom_iv","relattend_iv","publice_iv","urban_iv","fb_iv","cuts_iv","taxes_iv","upol_iv","leftright_iv","trust_iv","efficacy_iv","fbXnet","netXcons","netXeduc","netXage","netXsex","netXunemp","netXinc","fbXeduc","fbXage","fbXsex","fbXunemp","fbXgini","fbXurban","fbXinc","squared_imm","fractXfb","fbXleftright","anynonlin","id","u_teamid","count","AME","lower","upper","error","z","p","DV","main_IV_type","main_IV_source","main_IV_source_file","main_IV_measurement","main_IV_time","main_IV_effect","package","inv_weight","additionalinfo","Hsupport","Hreject","Hnotest","Hmixed","Hsupport_stock","Hreject_stock","Hnotest_stock","Hsupport_net","Hreject_net","Hnotest_net","AME_Z","lower_Z","upper_Z","Hresult","Hsup","Hrej","Hno","HresultF","AME_sup_p05","AME_sup_p10","countries","iv_type","mator","software","indepv","twowayfe","cluster_any","mlm_re","mlm_fe","logit","dichotomize","dv_type","stat_cat","belief_cat","topic_cat","total_score_cat","BELIEF_HYPOTHESIS","PRO_IMMIGRANT","TOPIC_KNOWLEDGE","STATISTICS_SKILL","MODEL_SCORE"
NA,NA,NA,NA,"House",NA,NA,NA,NA,"ChangeFlow","main_IV_as_control","mlm_any",NA,NA,NA,NA,NA,NA,NA,NA,NA,"listwise",NA,"ols",NA,NA,NA,NA,NA,NA,"stata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w2006","w2016","AU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","DE",NA,NA,NA,"IE",NA,NA,"JP",NA,NA,NA,NA,"NZ","NO",NA,NA,NA,NA,NA,NA,"ES","SE","CH","UK","US",NA,NA,NA,NA,NA,"orig13",NA,NA,"allavailable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t96m95",96,1208,0.00063,-0.00592,0.00718,0.00655,0.18862,0.85039,"House","Change in Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Within","reg",96,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,0.00063,-0.00592,0.00718,"Reject",0,1,0,"Reject",0,0,12,"ChangeFlow","ols","Stata","None","No","No","No","Yes","No","dichotomous","House","Low","Lowest","Lowest","High","Low","High","Low","Mid","Mid"
NA,NA,NA,NA,NA,"Health",NA,NA,NA,"ChangeFlow","main_IV_as_control","mlm_any",NA,NA,NA,NA,NA,NA,NA,NA,NA,"listwise",NA,"ols",NA,NA,NA,NA,NA,NA,"stata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w2006","w2016","AU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","DE",NA,NA,NA,"IE",NA,NA,"JP",NA,NA,NA,NA,"NZ","NO",NA,NA,NA,NA,NA,NA,"ES","SE","CH","UK","US",NA,NA,NA,NA,NA,"orig13",NA,NA,"allavailable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t96m96",96,1209,0.00141,-0.00331,0.00613,0.00472,0.58506,0.55851,"Health","Change in Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Within","reg",96,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,0.00141,-0.00331,0.00613,"Reject",0,1,0,"Reject",0,0,12,"ChangeFlow","ols","Stata","None","No","No","No","Yes","No","dichotomous","Health","Low","Lowest","Lowest","High","Low","High","Low","Mid","Mid"
"Jobs",NA,NA,NA,NA,NA,NA,"Stock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ologit",NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,"stata","r",NA,NA,NA,"categorical",NA,"unbalpanel",NA,NA,"w1996","w2006","w2016","AU",NA,NA,NA,NA,NA,NA,NA,"CZ",NA,NA,"FR","DE","HU",NA,NA,NA,"IL",NA,"JP",NA,"LV",NA,NA,"NZ","NO",NA,NA,NA,NA,NA,"SI","ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,"socx_ivC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"age_iv","age2_iv","sex_iv","employed_iv","income_iv",NA,NA,"education_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,"upol_iv",NA,"trust_iv","efficacy_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t97m1",97,1210,0.00033,-0.00722,0.00788,0.00755,0.08571,0.9317,"Jobs","Stock","UN","cri_macro","Immigrant, foreign-born","current","Total","gologit2",12,"PI NOTE: has some nice categorical graphs, showing the non-linear nature, put in an appendix somewhere.
PI rescaled netmigpct2/10 (it is mignet_un) to put it on a 1 out of 100 scale and make it comparable to all other teams.
This team has effects being different by categorical response. Therefore, categorical marginal effects, unique per DV category. We try to allow their margins to be ‘categorical’ as well. We consider the cutpoints in recreating a single linear effect. We treat four ordered logits as 1, 2, 3 and 4 and then estimate the difference between the population mean with this coding scheme and the predicted population mean based on the likelihood of being in eachcategory given a 1 point higher value of the indep. variable. This gives an approximation of what the overall population mean would be given unequal effect intervals. Not perfect, but all we could think of because we must have a single ‘marginal’ effect for each immigraiton variable given our research design. Team should say if they have any other alternative ideas. 
",0,1,0,0,NA,NA,NA,NA,NA,NA,0.00033,-0.00722,0.00788,"Reject",0,1,0,"Reject",0,0,16,"Stock","ologit","Stata","Soc_Spending","Yes","No","No","No","No","continuous","Jobs","Low","Highest","Lowest","High","High","High","Low","Low","Mid"
NA,NA,NA,"OldAge",NA,NA,NA,NA,"Flow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ologit",NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,"stata","r",NA,NA,NA,"categorical",NA,"unbalpanel",NA,NA,"w1996","w2006","w2016","AU",NA,NA,NA,NA,NA,NA,NA,"CZ",NA,NA,"FR","DE","HU",NA,NA,NA,"IL",NA,"JP",NA,"LV",NA,NA,"NZ","NO",NA,NA,NA,NA,NA,"SI","ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,"socx_ivC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"age_iv","age2_iv","sex_iv","employed_iv","income_iv",NA,NA,"education_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,"upol_iv",NA,"trust_iv","efficacy_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t97m10",97,1219,0.00849,-0.05959,0.07657,0.06808,0.24446,0.80687,"OldAge","Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Total","gologit2",12,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,0.00148735871005157,-0.0104395412876294,0.0134142587077325,"Reject",0,1,0,"Reject",0,0,16,"Flow","ologit","Stata","Soc_Spending","Yes","No","No","No","No","continuous","OldAge","Low","Highest","Lowest","High","High","High","Low","Low","Mid"
NA,NA,NA,NA,"House",NA,NA,NA,"Flow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ologit",NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,"stata","r",NA,NA,NA,"categorical",NA,"unbalpanel",NA,NA,"w1996","w2006","w2016","AU",NA,NA,NA,NA,NA,NA,NA,"CZ",NA,NA,"FR","DE","HU",NA,NA,NA,"IL",NA,"JP",NA,"LV",NA,NA,"NZ","NO",NA,NA,NA,NA,NA,"SI","ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,"socx_ivC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"age_iv","age2_iv","sex_iv","employed_iv","income_iv",NA,NA,"education_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,"upol_iv",NA,"trust_iv","efficacy_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t97m11",97,1220,-0.00832,-0.06698,0.05034,0.05866,-0.27798,0.78103,"House","Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Total","gologit2",12,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,-0.00145757649795396,-0.0117341915664611,0.00881903857055315,"Reject",0,1,0,"Reject",0,0,16,"Flow","ologit","Stata","Soc_Spending","Yes","No","No","No","No","continuous","House","Low","Highest","Lowest","High","High","High","Low","Low","Mid"
NA,NA,NA,NA,NA,"Health",NA,NA,"Flow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ologit",NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,"stata","r",NA,NA,NA,"categorical",NA,"unbalpanel",NA,NA,"w1996","w2006","w2016","AU",NA,NA,NA,NA,NA,NA,NA,"CZ",NA,NA,"FR","DE","HU",NA,NA,NA,"IL",NA,"JP",NA,"LV",NA,NA,"NZ","NO",NA,NA,NA,NA,NA,"SI","ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,"socx_ivC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"age_iv","age2_iv","sex_iv","employed_iv","income_iv",NA,NA,"education_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,"upol_iv",NA,"trust_iv","efficacy_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t97m12",97,1221,0.10312,0.03909,0.16715,0.06403,3.15641,0.0016,"Health","Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Total","gologit2",12,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,0.0180655394794486,0.00684815688762262,0.0292829220712745,"Reject",0,1,0,"Reject",0,0,16,"Flow","ologit","Stata","Soc_Spending","Yes","No","No","No","No","continuous","Health","Low","Highest","Lowest","High","High","High","Low","Low","Mid"
NA,"Unemp",NA,NA,NA,NA,NA,"Stock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ologit",NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,"stata","r",NA,NA,NA,"categorical",NA,"unbalpanel",NA,NA,"w1996","w2006","w2016","AU",NA,NA,NA,NA,NA,NA,NA,"CZ",NA,NA,"FR","DE","HU",NA,NA,NA,"IL",NA,"JP",NA,"LV",NA,NA,"NZ","NO",NA,NA,NA,NA,NA,"SI","ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,"socx_ivC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"age_iv","age2_iv","sex_iv","employed_iv","income_iv",NA,NA,"education_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,"upol_iv",NA,"trust_iv","efficacy_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t97m2",97,1211,-0.00143,-0.00863,0.00577,0.0072,-0.38965,0.6968,"Unemp","Stock","UN","cri_macro","Immigrant, foreign-born","current","Total","gologit2",12,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,-0.00143,-0.00863,0.00577,"Reject",0,1,0,"Reject",0,0,16,"Stock","ologit","Stata","Soc_Spending","Yes","No","No","No","No","continuous","Unemp","Low","Highest","Lowest","High","High","High","Low","Low","Mid"
NA,NA,"IncDiff",NA,NA,NA,NA,"Stock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ologit",NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,"stata","r",NA,NA,NA,"categorical",NA,"unbalpanel",NA,NA,"w1996","w2006","w2016","AU",NA,NA,NA,NA,NA,NA,NA,"CZ",NA,NA,"FR","DE","HU",NA,NA,NA,"IL",NA,"JP",NA,"LV",NA,NA,"NZ","NO",NA,NA,NA,NA,NA,"SI","ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,"socx_ivC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"age_iv","age2_iv","sex_iv","employed_iv","income_iv",NA,NA,"education_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,"upol_iv",NA,"trust_iv","efficacy_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t97m3",97,1212,0.00137,-0.00725,0.00999,0.00862,0.31136,0.75553,"IncDiff","Stock","UN","cri_macro","Immigrant, foreign-born","current","Total","gologit2",12,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,0.00137,-0.00725,0.00999,"Reject",0,1,0,"Reject",0,0,16,"Stock","ologit","Stata","Soc_Spending","Yes","No","No","No","No","continuous","IncDiff","Low","Highest","Lowest","High","High","High","Low","Low","Mid"
NA,NA,NA,"OldAge",NA,NA,NA,"Stock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ologit",NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,"stata","r",NA,NA,NA,"categorical",NA,"unbalpanel",NA,NA,"w1996","w2006","w2016","AU",NA,NA,NA,NA,NA,NA,NA,"CZ",NA,NA,"FR","DE","HU",NA,NA,NA,"IL",NA,"JP",NA,"LV",NA,NA,"NZ","NO",NA,NA,NA,NA,NA,"SI","ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,"socx_ivC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"age_iv","age2_iv","sex_iv","employed_iv","income_iv",NA,NA,"education_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,"upol_iv",NA,"trust_iv","efficacy_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t97m4",97,1213,0.00308,-0.00754,0.0137,0.01062,0.56827,0.56985,"OldAge","Stock","UN","cri_macro","Immigrant, foreign-born","current","Total","gologit2",12,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,0.00308,-0.00754,0.0137,"Reject",0,1,0,"Reject",0,0,16,"Stock","ologit","Stata","Soc_Spending","Yes","No","No","No","No","continuous","OldAge","Low","Highest","Lowest","High","High","High","Low","Low","Mid"
NA,NA,NA,NA,"House",NA,NA,"Stock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ologit",NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,"stata","r",NA,NA,NA,"categorical",NA,"unbalpanel",NA,NA,"w1996","w2006","w2016","AU",NA,NA,NA,NA,NA,NA,NA,"CZ",NA,NA,"FR","DE","HU",NA,NA,NA,"IL",NA,"JP",NA,"LV",NA,NA,"NZ","NO",NA,NA,NA,NA,NA,"SI","ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,"socx_ivC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"age_iv","age2_iv","sex_iv","employed_iv","income_iv",NA,NA,"education_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,"upol_iv",NA,"trust_iv","efficacy_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t97m5",97,1214,-0.00071,-0.0094,0.00798,0.00869,-0.16027,0.87267,"House","Stock","UN","cri_macro","Immigrant, foreign-born","current","Total","gologit2",12,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,-0.00071,-0.0094,0.00798,"Reject",0,1,0,"Reject",0,0,16,"Stock","ologit","Stata","Soc_Spending","Yes","No","No","No","No","continuous","House","Low","Highest","Lowest","High","High","High","Low","Low","Mid"
NA,NA,NA,NA,NA,"Health",NA,"Stock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ologit",NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,"stata","r",NA,NA,NA,"categorical",NA,"unbalpanel",NA,NA,"w1996","w2006","w2016","AU",NA,NA,NA,NA,NA,NA,NA,"CZ",NA,NA,"FR","DE","HU",NA,NA,NA,"IL",NA,"JP",NA,"LV",NA,NA,"NZ","NO",NA,NA,NA,NA,NA,"SI","ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,"socx_ivC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"age_iv","age2_iv","sex_iv","employed_iv","income_iv",NA,NA,"education_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,"upol_iv",NA,"trust_iv","efficacy_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t97m6",97,1215,0.00631,-0.00316,0.01579,0.00947,1.30642,0.19141,"Health","Stock","UN","cri_macro","Immigrant, foreign-born","current","Total","gologit2",12,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,0.00631,-0.00316,0.01579,"Reject",0,1,0,"Reject",0,0,16,"Stock","ologit","Stata","Soc_Spending","Yes","No","No","No","No","continuous","Health","Low","Highest","Lowest","High","High","High","Low","Low","Mid"
"Jobs",NA,NA,NA,NA,NA,NA,NA,"Flow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ologit",NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,"stata","r",NA,NA,NA,"categorical",NA,"unbalpanel",NA,NA,"w1996","w2006","w2016","AU",NA,NA,NA,NA,NA,NA,NA,"CZ",NA,NA,"FR","DE","HU",NA,NA,NA,"IL",NA,"JP",NA,"LV",NA,NA,"NZ","NO",NA,NA,NA,NA,NA,"SI","ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,"socx_ivC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"age_iv","age2_iv","sex_iv","employed_iv","income_iv",NA,NA,"education_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,"upol_iv",NA,"trust_iv","efficacy_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t97m7",97,1216,-0.02524,-0.07174,0.02126,0.0465,-1.06408,0.28729,"Jobs","Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Total","gologit2",12,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,-0.00442178254908148,-0.0125680935051943,0.00372452840703139,"Reject",0,1,0,"Reject",0,0,16,"Flow","ologit","Stata","Soc_Spending","Yes","No","No","No","No","continuous","Jobs","Low","Highest","Lowest","High","High","High","Low","Low","Mid"
NA,"Unemp",NA,NA,NA,NA,NA,NA,"Flow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ologit",NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,"stata","r",NA,NA,NA,"categorical",NA,"unbalpanel",NA,NA,"w1996","w2006","w2016","AU",NA,NA,NA,NA,NA,NA,NA,"CZ",NA,NA,"FR","DE","HU",NA,NA,NA,"IL",NA,"JP",NA,"LV",NA,NA,"NZ","NO",NA,NA,NA,NA,NA,"SI","ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,"socx_ivC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"age_iv","age2_iv","sex_iv","employed_iv","income_iv",NA,NA,"education_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,"upol_iv",NA,"trust_iv","efficacy_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t97m8",97,1217,-0.06064,-0.11068,-0.0106,0.05004,-2.37524,0.01754,"Unemp","Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Total","gologit2",12,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,-0.0106234902447029,-0.0193899719703779,-0.00185700851902788,"Reject",0,1,0,"Reject",1,1,16,"Flow","ologit","Stata","Soc_Spending","Yes","No","No","No","No","continuous","Unemp","Low","Highest","Lowest","High","High","High","Low","Low","Mid"
NA,NA,"IncDiff",NA,NA,NA,NA,NA,"Flow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ologit",NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,"stata","r",NA,NA,NA,"categorical",NA,"unbalpanel",NA,NA,"w1996","w2006","w2016","AU",NA,NA,NA,NA,NA,NA,NA,"CZ",NA,NA,"FR","DE","HU",NA,NA,NA,"IL",NA,"JP",NA,"LV",NA,NA,"NZ","NO",NA,NA,NA,NA,NA,"SI","ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,"socx_ivC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"age_iv","age2_iv","sex_iv","employed_iv","income_iv",NA,NA,"education_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,"upol_iv",NA,"trust_iv","efficacy_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t97m9",97,1218,-0.00988,-0.06338,0.04363,0.0535,-0.3619,0.71743,"IncDiff","Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Total","gologit2",12,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,-0.00173087209132032,-0.0111035094279233,0.00764351714011192,"Reject",0,1,0,"Reject",0,0,16,"Flow","ologit","Stata","Soc_Spending","Yes","No","No","No","No","continuous","IncDiff","Low","Highest","Lowest","High","High","High","Low","Low","Mid"
"Jobs",NA,NA,NA,NA,NA,NA,"Stock",NA,NA,NA,"mlm_any",NA,"level_cyear","level_country",NA,NA,"year_dummies_only",NA,NA,"lpm","listwise",NA,NA,NA,"ml_glm",NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,NA,"w1996","w2006","w2016","AU",NA,NA,NA,"CA","CL",NA,NA,"CZ","DK","FI","FR","DE","HU",NA,NA,"IE","IL",NA,"JP",NA,"LV",NA,NA,"NZ","NO",NA,"PL",NA,NA,NA,"SI","ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,NA,"eeurope","allavailable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conservatism_ivC",NA,NA,NA,NA,NA,NA,NA,"age_iv","age2_iv","sex_iv","employed_iv",NA,NA,NA,"education_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t98m1",98,1222,-0.00673,-0.01333,-0.00012,0.0066,-1.99703,0.04582,"Jobs","Stock","WB","cri_macro","Immigrant, foreign-born","current","Total","lmer",32,"NOTE: shows interaction with party ID, very different by party, good graph, show in an appendix somewhere.
PI changed year to factor in all models, it seems that in some way it was being treated as a continuous variable, and we were certain this was not intended.
PI rescaled netmigpct/10 to put it on a 1 out of 100 scale and make it comparable to all other models. 
",0,0,0,1,1,0,0,0,1,0,-0.00673,-0.01333,-0.00012,"Support",1,0,0,"Support",1,1,22,"Stock","ml_glm","R","None","No","No","Yes","No","No","dichotomous","Jobs","Lowest","Low","Lowest","High","Mid","High","Low","Low","Mid"
NA,"Unemp",NA,NA,NA,NA,NA,"Stock",NA,NA,NA,"mlm_any",NA,"level_cyear","level_country",NA,NA,"year_dummies_only",NA,NA,"lpm","listwise",NA,NA,NA,"ml_glm",NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,NA,"w1996","w2006","w2016","AU",NA,NA,NA,"CA","CL",NA,NA,"CZ","DK","FI","FR","DE","HU",NA,NA,"IE","IL",NA,"JP",NA,"LV",NA,NA,"NZ","NO",NA,"PL",NA,NA,NA,"SI","ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,NA,"eeurope","allavailable",NA,"emplrate_ivC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conservatism_ivC",NA,NA,NA,NA,NA,NA,NA,"age_iv","age2_iv","sex_iv","employed_iv",NA,NA,NA,"education_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t98m10",98,1231,-0.00281,-0.00936,0.00374,0.00655,-0.84132,0.40017,"Unemp","Stock","WB","cri_macro","Immigrant, foreign-born","current","Total","lmer",32,NA,0,0,0,1,1,0,0,0,1,0,-0.00281,-0.00936,0.00374,"Support",1,0,0,"Support",0,0,22,"Stock","ml_glm","R","Emp_Rate","No","No","Yes","No","No","dichotomous","Unemp","Lowest","Low","Lowest","High","Mid","High","Low","Low","Mid"
